Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,405364,-,-,-,48.61,2.42,0,84,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,Temperature,DHI
2018,6,28,2,30,0,14.100000000000001,0
2018,6,28,3,30,0,14,0
2018,6,28,4,30,256,14.700000000000001,26
2018,6,28,5,30,540,16.2,56
2018,6,28,6,30,694,18.6,76
2018,6,28,7,30,782,21.1,91
2018,6,28,8,30,838,22.8,103
2018,6,28,9,30,876,23.900000000000002,109
2018,6,28,10,30,898,24.6,114
2018,6,28,11,30,907,25.1,116
2018,6,28,12,30,906,25.400000000000002,114
2018,6,28,13,30,895,25.5,111
2018,6,28,14,30,868,25.400000000000002,106
2018,6,28,15,30,821,25,99
2018,6,28,16,30,754,24.400000000000002,88
2018,6,28,17,30,650,23.200000000000003,73
2018,6,28,18,30,478,21.200000000000003,51
2018,6,28,19,30,170,19.400000000000002,18
2018,6,28,20,30,0,18.7,0
2018,6,28,21,30,0,18.400000000000002,0
2018,6,28,22,30,0,18.1,0
2018,6,28,23,30,0,17.900000000000002,0
2018,6,29,0,30,0,16.6,0
2018,6,29,1,30,0,15.9,0
2018,6,29,2,30,0,15.3,0
2018,6,29,3,30,0,15,0
2018,6,29,4,30,197,15.5,27
2018,6,29,5,30,451,17,65
2018,6,29,6,30,270,19.5,145
2018,6,29,7,30,715,22,103
2018,6,29,8,30,773,23.8,116
2018,6,29,9,30,785,25.1,140
2018,6,29,10,30,805,26,148
2018,6,29,11,30,268,26.6,429
2018,6,29,12,30,73,26.900000000000002,415
2018,6,29,13,30,437,27,334
2018,6,29,14,30,193,26.900000000000002,361
2018,6,29,15,30,344,26.6,265
2018,6,29,16,30,194,26,215
2018,6,29,17,30,378,24.900000000000002,115
2018,6,29,18,30,270,23.3,64
2018,6,29,19,30,39,21.700000000000003,18
2018,6,29,20,30,0,20.700000000000003,0
2018,6,29,21,30,0,19.900000000000002,0
2018,6,29,22,30,0,19.1,0
2018,6,29,23,30,0,18.7,0
2018,6,30,0,30,0,17.7,0
2018,6,30,1,30,0,17,0
2018,6,30,2,30,0,16.3,0
2018,6,30,3,30,0,15.9,0
2018,6,30,4,30,148,16.3,28
2018,6,30,5,30,409,17.7,68
2018,6,30,6,30,578,20,95
2018,6,30,7,30,684,22.5,113
2018,6,30,8,30,751,24.8,126
2018,6,30,9,30,795,26.700000000000003,134
2018,6,30,10,30,819,27.900000000000002,139
2018,6,30,11,30,202,28.5,442
2018,6,30,12,30,833,28.900000000000002,139
2018,6,30,13,30,813,29,138
2018,6,30,14,30,781,29,135
2018,6,30,15,30,731,28.8,127
2018,6,30,16,30,654,28.5,113
2018,6,30,17,30,543,27.5,92
2018,6,30,18,30,368,25.5,62
2018,6,30,19,30,96,23.5,19
2018,6,30,20,30,0,22.5,0
2018,6,30,21,30,0,21.900000000000002,0
2018,6,30,22,30,0,21.200000000000003,0
2018,6,30,23,30,0,20.900000000000002,0
2018,7,1,0,30,0,19.700000000000003,0
2018,7,1,1,30,0,18.7,0
2018,7,1,2,30,0,17.900000000000002,0
2018,7,1,3,30,0,17.7,0
2018,7,1,4,30,172,18.6,27
2018,7,1,5,30,444,20,63
2018,7,1,6,30,605,22,88
2018,7,1,7,30,703,24.200000000000003,106
2018,7,1,8,30,763,26,119
2018,7,1,9,30,779,27.6,141
2018,7,1,10,30,801,28.900000000000002,148
2018,7,1,11,30,808,29.700000000000003,152
2018,7,1,12,30,796,30.200000000000003,157
2018,7,1,13,30,18,30.3,286
2018,7,1,14,30,6,30,183
2018,7,1,15,30,0,29.5,109
2018,7,1,16,30,0,28.400000000000002,142
2018,7,1,17,30,51,26.8,136
2018,7,1,18,30,272,24.900000000000002,64
2018,7,1,19,30,37,23.3,18
2018,7,1,20,30,0,22.1,0
2018,7,1,21,30,0,21,0
2018,7,1,22,30,0,19.900000000000002,0
2018,7,1,23,30,0,19.400000000000002,0
2018,7,2,0,30,0,18.2,0
2018,7,2,1,30,0,17.8,0
2018,7,2,2,30,0,17.1,0
2018,7,2,3,30,0,16.400000000000002,0
2018,7,2,4,30,143,16.6,28
2018,7,2,5,30,0,17.7,14
2018,7,2,6,30,0,19.700000000000003,25
2018,7,2,7,30,71,22.1,224
2018,7,2,8,30,0,24.1,56
2018,7,2,9,30,229,25.8,367
2018,7,2,10,30,50,27,373
2018,7,2,11,30,142,27.8,442
2018,7,2,12,30,140,28.3,439
2018,7,2,13,30,347,28.3,376
2018,7,2,14,30,615,27.900000000000002,224
2018,7,2,15,30,103,27.200000000000003,290
2018,7,2,16,30,292,26.200000000000003,202
2018,7,2,17,30,334,24.900000000000002,121
2018,7,2,18,30,294,23.200000000000003,69
2018,7,2,19,30,57,21.700000000000003,17
2018,7,2,20,30,0,20.700000000000003,0
2018,7,2,21,30,0,20,0
2018,7,2,22,30,0,19.3,0
2018,7,2,23,30,0,19,0
2018,7,3,0,30,0,18.2,0
2018,7,3,1,30,0,17.7,0
2018,7,3,2,30,0,17.1,0
2018,7,3,3,30,0,17.2,0
2018,7,3,4,30,176,18.3,26
2018,7,3,5,30,455,20,61
2018,7,3,6,30,626,21.8,83
2018,7,3,7,30,58,23.400000000000002,219
2018,7,3,8,30,459,24.700000000000003,238
2018,7,3,9,30,849,25.8,106
2018,7,3,10,30,871,26.700000000000003,112
2018,7,3,11,30,877,27.3,114
2018,7,3,12,30,878,27.700000000000003,113
2018,7,3,13,30,25,27.8,318
2018,7,3,14,30,69,27.700000000000003,340
2018,7,3,15,30,794,27.400000000000002,99
2018,7,3,16,30,443,27,169
2018,7,3,17,30,369,26.1,116
2018,7,3,18,30,412,24.1,52
2018,7,3,19,30,119,22.3,17
2018,7,3,20,30,0,21.3,0
2018,7,3,21,30,0,20.400000000000002,0
2018,7,3,22,30,0,19.5,0
2018,7,3,23,30,0,19.1,0
2018,7,4,0,30,0,18,0
2018,7,4,1,30,0,17.400000000000002,0
2018,7,4,2,30,0,16.8,0
2018,7,4,3,30,0,16.8,0
2018,7,4,4,30,184,17.8,25
2018,7,4,5,30,0,19.400000000000002,12
2018,7,4,6,30,0,21.6,25
2018,7,4,7,30,0,23.5,41
2018,7,4,8,30,147,24.700000000000003,306
2018,7,4,9,30,277,25.400000000000002,355
2018,7,4,10,30,18,26,289
2018,7,4,11,30,7,26.400000000000002,177
2018,7,4,12,30,143,26.700000000000003,439
2018,7,4,13,30,41,26.700000000000003,355
2018,7,4,14,30,780,26.5,138
2018,7,4,15,30,345,26.400000000000002,263
2018,7,4,16,30,463,26.3,164
2018,7,4,17,30,565,25.6,88
2018,7,4,18,30,383,23.8,59
2018,7,4,19,30,16,22.1,17
2018,7,4,20,30,0,21.3,0
2018,7,4,21,30,0,20.700000000000003,0
2018,7,4,22,30,0,20,0
2018,7,4,23,30,0,19.700000000000003,0
2018,7,5,0,30,0,18.7,0
2018,7,5,1,30,0,18.2,0
2018,7,5,2,30,0,18,0
2018,7,5,3,30,0,18,0
2018,7,5,4,30,0,18,3
2018,7,5,5,30,0,18.3,7
2018,7,5,6,30,0,18.900000000000002,13
2018,7,5,7,30,0,19.8,61
2018,7,5,8,30,26,20.700000000000003,249
2018,7,5,9,30,157,21.700000000000003,371
2018,7,5,10,30,236,22.5,410
2018,7,5,11,30,73,23,416
2018,7,5,12,30,130,23.400000000000002,436
2018,7,5,13,30,50,23.6,366
2018,7,5,14,30,5,23.6,178
2018,7,5,15,30,0,23.6,37
2018,7,5,16,30,0,23.5,105
2018,7,5,17,30,0,22.700000000000003,14
2018,7,5,18,30,0,21.1,9
2018,7,5,19,30,0,19.8,4
2018,7,5,20,30,0,19.1,0
2018,7,5,21,30,0,18.5,0
2018,7,5,22,30,0,17.8,0
2018,7,5,23,30,0,17.400000000000002,0
2018,7,6,0,30,0,16.1,0
2018,7,6,1,30,0,15.3,0
2018,7,6,2,30,0,14.5,0
2018,7,6,3,30,0,14.3,0
2018,7,6,4,30,125,15.100000000000001,25
2018,7,6,5,30,399,16.7,68
2018,7,6,6,30,158,18.900000000000002,151
2018,7,6,7,30,682,21,116
2018,7,6,8,30,746,22.8,132
2018,7,6,9,30,812,24.200000000000003,131
2018,7,6,10,30,831,25.200000000000003,140
2018,7,6,11,30,835,25.900000000000002,147
2018,7,6,12,30,821,26.400000000000002,155
2018,7,6,13,30,803,26.6,152
2018,7,6,14,30,771,26.6,147
2018,7,6,15,30,140,26.400000000000002,292
2018,7,6,16,30,674,26.200000000000003,110
2018,7,6,17,30,558,25.3,90
2018,7,6,18,30,367,23.3,61
2018,7,6,19,30,77,21.5,17
2018,7,6,20,30,0,20.400000000000002,0
2018,7,6,21,30,0,19.5,0
2018,7,6,22,30,0,18.6,0
2018,7,6,23,30,0,18.2,0
2018,7,7,0,30,0,17.1,0
2018,7,7,1,30,0,16.400000000000002,0
2018,7,7,2,30,0,15.9,0
2018,7,7,3,30,0,15.9,0
2018,7,7,4,30,102,17,23
2018,7,7,5,30,349,18.7,72
2018,7,7,6,30,523,21.1,104
2018,7,7,7,30,635,23.900000000000002,127
2018,7,7,8,30,703,25.700000000000003,145
2018,7,7,9,30,745,26.700000000000003,159
2018,7,7,10,30,768,27.400000000000002,170
2018,7,7,11,30,776,27.900000000000002,176
2018,7,7,12,30,797,28.1,163
2018,7,7,13,30,774,28.200000000000003,163
2018,7,7,14,30,733,28,163
2018,7,7,15,30,666,27.400000000000002,158
2018,7,7,16,30,562,26.1,147
2018,7,7,17,30,432,24.5,118
2018,7,7,18,30,258,22.700000000000003,71
2018,7,7,19,30,47,21,14
2018,7,7,20,30,0,19.900000000000002,0
2018,7,7,21,30,0,19.200000000000003,0
2018,7,7,22,30,0,18.7,0
2018,7,7,23,30,0,18.5,0
2018,7,8,0,30,0,17.8,0
2018,7,8,1,30,0,17.400000000000002,0
2018,7,8,2,30,0,17.1,0
2018,7,8,3,30,0,17.1,0
2018,7,8,4,30,80,17.7,22
2018,7,8,5,30,296,18.900000000000002,78
2018,7,8,6,30,460,21,121
2018,7,8,7,30,29,23.8,198
2018,7,8,8,30,643,25.6,176
2018,7,8,9,30,651,26.700000000000003,212
2018,7,8,10,30,677,27.5,226
2018,7,8,11,30,65,28,407
2018,7,8,12,30,144,28.3,436
2018,7,8,13,30,10,28.200000000000003,229
2018,7,8,14,30,25,27.8,283
2018,7,8,15,30,554,27.3,210
2018,7,8,16,30,248,26.400000000000002,206
2018,7,8,17,30,358,24.900000000000002,116
2018,7,8,18,30,230,23,74
2018,7,8,19,30,44,21.400000000000002,14
2018,7,8,20,30,0,20.400000000000002,0
2018,7,8,21,30,0,19.3,0
2018,7,8,22,30,0,18.2,0
2018,7,8,23,30,0,17.7,0
2018,7,9,0,30,0,16.3,0
2018,7,9,1,30,0,15.4,0
2018,7,9,2,30,0,14.600000000000001,0
2018,7,9,3,30,0,14.200000000000001,0
2018,7,9,4,30,208,14.600000000000001,22
2018,7,9,5,30,509,16.3,53
2018,7,9,6,30,679,18.7,71
2018,7,9,7,30,783,20.700000000000003,82
2018,7,9,8,30,844,22.1,90
2018,7,9,9,30,881,23.200000000000003,96
2018,7,9,10,30,904,24.1,101
2018,7,9,11,30,913,24.8,104
2018,7,9,12,30,903,25.200000000000003,109
2018,7,9,13,30,885,25.5,110
2018,7,9,14,30,88,25.400000000000002,347
2018,7,9,15,30,242,24.8,283
2018,7,9,16,30,692,23.700000000000003,107
2018,7,9,17,30,348,22.400000000000002,117
2018,7,9,18,30,274,20.900000000000002,61
2018,7,9,19,30,81,19.400000000000002,17
2018,7,9,20,30,0,18.7,0
2018,7,9,21,30,0,18.1,0
2018,7,9,22,30,0,17.400000000000002,0
2018,7,9,23,30,0,17,0
2018,7,10,0,30,0,15.9,0
2018,7,10,1,30,0,15.200000000000001,0
2018,7,10,2,30,0,14.700000000000001,0
2018,7,10,3,30,0,14.5,0
2018,7,10,4,30,0,15,3
2018,7,10,5,30,0,16.3,11
2018,7,10,6,30,0,17.6,24
2018,7,10,7,30,36,18.7,203
2018,7,10,8,30,187,19.8,300
2018,7,10,9,30,778,20.700000000000003,153
2018,7,10,10,30,828,21.400000000000002,146
2018,7,10,11,30,860,21.900000000000002,138
2018,7,10,12,30,873,22.3,129
2018,7,10,13,30,878,22.400000000000002,117
2018,7,10,14,30,869,22.1,104
2018,7,10,15,30,837,21.6,94
2018,7,10,16,30,774,20.8,84
2018,7,10,17,30,659,19.6,72
2018,7,10,18,30,457,17.900000000000002,53
2018,7,10,19,30,120,16.2,17
2018,7,10,20,30,0,15.100000000000001,0
2018,7,10,21,30,0,14.4,0
2018,7,10,22,30,0,13.8,0
2018,7,10,23,30,0,13.4,0
2018,7,11,0,30,0,12.5,0
2018,7,11,1,30,0,12,0
2018,7,11,2,30,0,11.8,0
2018,7,11,3,30,0,12.100000000000001,0
2018,7,11,4,30,134,13.4,23
2018,7,11,5,30,438,15.100000000000001,63
2018,7,11,6,30,0,16.8,24
2018,7,11,7,30,0,18.3,40
2018,7,11,8,30,132,19.400000000000002,300
2018,7,11,9,30,3,20.400000000000002,159
2018,7,11,10,30,6,21.3,176
2018,7,11,11,30,57,22.1,397
2018,7,11,12,30,92,22.700000000000003,422
2018,7,11,13,30,33,22.900000000000002,336
2018,7,11,14,30,13,22.900000000000002,239
2018,7,11,15,30,382,22.6,251
2018,7,11,16,30,26,22,185
2018,7,11,17,30,315,20.8,121
2018,7,11,18,30,283,18.900000000000002,60
2018,7,11,19,30,29,17.1,14
2018,7,11,20,30,0,16.1,0
2018,7,11,21,30,0,15.3,0
2018,7,11,22,30,0,14.600000000000001,0
2018,7,11,23,30,0,14.3,0
2018,7,12,0,30,0,13.3,0
2018,7,12,1,30,0,12.600000000000001,0
2018,7,12,2,30,0,12.100000000000001,0
2018,7,12,3,30,0,12,0
2018,7,12,4,30,0,13,14
2018,7,12,5,30,417,15,62
2018,7,12,6,30,589,17.400000000000002,91
2018,7,12,7,30,693,19.8,111
2018,7,12,8,30,760,21.400000000000002,125
2018,7,12,9,30,802,22.5,134
2018,7,12,10,30,824,23.200000000000003,142
2018,7,12,11,30,189,23.8,436
2018,7,12,12,30,159,24.1,435
2018,7,12,13,30,803,24.200000000000003,152
2018,7,12,14,30,764,24.1,149
2018,7,12,15,30,326,23.900000000000002,265
2018,7,12,16,30,326,23.400000000000002,191
2018,7,12,17,30,352,22.400000000000002,115
2018,7,12,18,30,251,20.700000000000003,61
2018,7,12,19,30,47,19,14
2018,7,12,20,30,0,18.3,0
2018,7,12,21,30,0,17.900000000000002,0
2018,7,12,22,30,0,17.5,0
2018,7,12,23,30,0,17.3,0
2018,7,13,0,30,0,16.6,0
2018,7,13,1,30,0,16.2,0
2018,7,13,2,30,0,15.8,0
2018,7,13,3,30,0,15.600000000000001,0
2018,7,13,4,30,0,15.9,12
2018,7,13,5,30,350,16.900000000000002,68
2018,7,13,6,30,536,18.400000000000002,100
2018,7,13,7,30,655,20.200000000000003,121
2018,7,13,8,30,731,22.200000000000003,133
2018,7,13,9,30,112,24.1,360
2018,7,13,10,30,808,25.200000000000003,146
2018,7,13,11,30,127,25.8,433
2018,7,13,12,30,169,25.900000000000002,434
2018,7,13,13,30,216,25.6,403
2018,7,13,14,30,0,25.3,120
2018,7,13,15,30,208,25.1,286
2018,7,13,16,30,144,24.6,213
2018,7,13,17,30,312,23.3,120
2018,7,13,18,30,232,21.3,62
2018,7,13,19,30,28,19.700000000000003,11
2018,7,13,20,30,0,18.900000000000002,0
2018,7,13,21,30,0,18.3,0
2018,7,13,22,30,0,17.6,0
2018,7,13,23,30,0,17.3,0
2018,7,14,0,30,0,16.3,0
2018,7,14,1,30,0,15.700000000000001,0
2018,7,14,2,30,0,15.100000000000001,0
2018,7,14,3,30,0,14.9,0
2018,7,14,4,30,72,15.600000000000001,18
2018,7,14,5,30,323,17.1,70
2018,7,14,6,30,506,19.3,105
2018,7,14,7,30,623,22,130
2018,7,14,8,30,695,24.400000000000002,149
2018,7,14,9,30,744,26,161
2018,7,14,10,30,777,26.900000000000002,164
2018,7,14,11,30,794,27.400000000000002,165
2018,7,14,12,30,160,27.700000000000003,434
2018,7,14,13,30,247,27.8,397
2018,7,14,14,30,270,27.6,342
2018,7,14,15,30,691,27.3,143
2018,7,14,16,30,605,26.900000000000002,127
2018,7,14,17,30,445,25.700000000000003,99
2018,7,14,18,30,79,23.3,66
2018,7,14,19,30,44,21.400000000000002,11
2018,7,14,20,30,0,20.400000000000002,0
2018,7,14,21,30,0,19.700000000000003,0
2018,7,14,22,30,0,18.900000000000002,0
2018,7,14,23,30,0,18.5,0
2018,7,15,0,30,0,17.400000000000002,0
2018,7,15,1,30,0,16.8,0
2018,7,15,2,30,0,16.1,0
2018,7,15,3,30,0,15.9,0
2018,7,15,4,30,79,16.8,18
2018,7,15,5,30,329,18.2,68
2018,7,15,6,30,505,19.8,104
2018,7,15,7,30,215,22.5,217
2018,7,15,8,30,246,25.200000000000003,288
2018,7,15,9,30,355,26.8,326
2018,7,15,10,30,785,27.8,160
2018,7,15,11,30,795,28.200000000000003,164
2018,7,15,12,30,757,28.400000000000002,186
2018,7,15,13,30,733,28.3,188
2018,7,15,14,30,685,28.1,186
2018,7,15,15,30,621,27.8,176
2018,7,15,16,30,521,27.200000000000003,158
2018,7,15,17,30,403,25.900000000000002,121
2018,7,15,18,30,228,24,61
2018,7,15,19,30,27,22.5,10
2018,7,15,20,30,0,21.6,0
2018,7,15,21,30,0,20.900000000000002,0
2018,7,15,22,30,0,20.3,0
2018,7,15,23,30,0,20.1,0
2018,7,16,0,30,0,19.3,0
2018,7,16,1,30,0,18.7,0
2018,7,16,2,30,0,17.900000000000002,0
2018,7,16,3,30,0,17.400000000000002,0
2018,7,16,4,30,0,17.8,3
2018,7,16,5,30,0,18.6,10
2018,7,16,6,30,49,19.8,138
2018,7,16,7,30,123,22,220
2018,7,16,8,30,229,24.200000000000003,290
2018,7,16,9,30,285,26,345
2018,7,16,10,30,514,27.1,309
2018,7,16,11,30,739,27.8,201
2018,7,16,12,30,523,28.1,329
2018,7,16,13,30,763,28.1,171
2018,7,16,14,30,726,27.900000000000002,164
2018,7,16,15,30,284,27.400000000000002,272
2018,7,16,16,30,388,26.700000000000003,176
2018,7,16,17,30,470,25.200000000000003,104
2018,7,16,18,30,291,22.8,62
2018,7,16,19,30,45,20.900000000000002,11
2018,7,16,20,30,0,19.900000000000002,0
2018,7,16,21,30,0,18.900000000000002,0
2018,7,16,22,30,0,17.900000000000002,0
2018,7,16,23,30,0,17.5,0
2018,7,17,0,30,0,17.1,0
2018,7,17,1,30,0,16.6,0
2018,7,17,2,30,0,15.8,0
2018,7,17,3,30,0,15.4,0
2018,7,17,4,30,84,16.1,17
2018,7,17,5,30,0,17.8,22
2018,7,17,6,30,0,19.6,52
2018,7,17,7,30,0,20.900000000000002,90
2018,7,17,8,30,0,22,128
2018,7,17,9,30,2,23,158
2018,7,17,10,30,6,23.6,176
2018,7,17,11,30,97,24.200000000000003,421
2018,7,17,12,30,62,24.700000000000003,397
2018,7,17,13,30,67,25,377
2018,7,17,14,30,113,24.900000000000002,350
2018,7,17,15,30,128,24.700000000000003,286
2018,7,17,16,30,209,24.200000000000003,206
2018,7,17,17,30,280,23.1,121
2018,7,17,18,30,261,21,57
2018,7,17,19,30,71,18.900000000000002,12
2018,7,17,20,30,0,17.8,0
2018,7,17,21,30,0,17,0
2018,7,17,22,30,0,16.2,0
2018,7,17,23,30,0,15.8,0
2018,7,18,0,30,0,14.9,0
2018,7,18,1,30,0,14.3,0
2018,7,18,2,30,0,13.8,0
2018,7,18,3,30,0,13.600000000000001,0
2018,7,18,4,30,125,14.5,16
2018,7,18,5,30,435,16.3,56
2018,7,18,6,30,617,18.900000000000002,82
2018,7,18,7,30,725,21.5,100
2018,7,18,8,30,790,23.400000000000002,113
2018,7,18,9,30,827,24.8,124
2018,7,18,10,30,846,25.700000000000003,132
2018,7,18,11,30,135,26.400000000000002,431
2018,7,18,12,30,134,26.700000000000003,429
2018,7,18,13,30,250,26.8,393
2018,7,18,14,30,301,26.900000000000002,332
2018,7,18,15,30,313,26.6,264
2018,7,18,16,30,470,26.1,156
2018,7,18,17,30,537,24.8,90
2018,7,18,18,30,335,22.5,58
2018,7,18,19,30,51,20.5,10
2018,7,18,20,30,0,19.5,0
2018,7,18,21,30,0,18.6,0
2018,7,18,22,30,0,17.8,0
2018,7,18,23,30,0,17.400000000000002,0
2018,7,19,0,30,0,16.5,0
2018,7,19,1,30,0,15.9,0
2018,7,19,2,30,0,15.200000000000001,0
2018,7,19,3,30,0,14.9,0
2018,7,19,4,30,104,15.600000000000001,15
2018,7,19,5,30,0,17,42
2018,7,19,6,30,99,19,140
2018,7,19,7,30,207,21.900000000000002,214
2018,7,19,8,30,370,24.6,256
2018,7,19,9,30,321,26.3,332
2018,7,19,10,30,826,27,137
2018,7,19,11,30,148,27.3,431
2018,7,19,12,30,435,27.6,350
2018,7,19,13,30,318,27.900000000000002,375
2018,7,19,14,30,236,27.8,345
2018,7,19,15,30,605,27.400000000000002,168
2018,7,19,16,30,136,26.3,208
2018,7,19,17,30,0,24.400000000000002,93
2018,7,19,18,30,0,22.400000000000002,6
2018,7,19,19,30,0,21.1,2
2018,7,19,20,30,0,20.200000000000003,0
2018,7,19,21,30,0,19.400000000000002,0
2018,7,19,22,30,0,18.8,0
2018,7,19,23,30,0,18.6,0
2018,7,20,0,30,0,18.2,0
2018,7,20,1,30,0,18.1,0
2018,7,20,2,30,0,17.8,0
2018,7,20,3,30,0,17.400000000000002,0
2018,7,20,4,30,0,17.6,3
2018,7,20,5,30,0,18.1,7
2018,7,20,6,30,0,18.7,18
2018,7,20,7,30,0,20,38
2018,7,20,8,30,8,21.3,195
2018,7,20,9,30,8,22,207
2018,7,20,10,30,16,22.700000000000003,275
2018,7,20,11,30,0,23.6,74
2018,7,20,12,30,59,24.400000000000002,392
2018,7,20,13,30,68,24.8,376
2018,7,20,14,30,73,24.700000000000003,334
2018,7,20,15,30,410,24.1,237
2018,7,20,16,30,354,23.200000000000003,180
2018,7,20,17,30,361,22,108
2018,7,20,18,30,100,20.3,61
2018,7,20,19,30,11,18.900000000000002,7
2018,7,20,20,30,0,18,0
2018,7,20,21,30,0,17.2,0
2018,7,20,22,30,0,16.6,0
2018,7,20,23,30,0,16.400000000000002,0
2018,7,21,0,30,0,15.600000000000001,0
2018,7,21,1,30,0,15.100000000000001,0
2018,7,21,2,30,0,14.600000000000001,0
2018,7,21,3,30,0,14.200000000000001,0
2018,7,21,4,30,39,14.5,14
2018,7,21,5,30,302,15.9,67
2018,7,21,6,30,494,17.8,106
2018,7,21,7,30,616,19.6,132
2018,7,21,8,30,714,21.200000000000003,140
2018,7,21,9,30,768,22.400000000000002,149
2018,7,21,10,30,106,23.200000000000003,398
2018,7,21,11,30,55,23.8,389
2018,7,21,12,30,70,24.3,402
2018,7,21,13,30,146,24.6,401
2018,7,21,14,30,297,24.6,331
2018,7,21,15,30,244,24.400000000000002,275
2018,7,21,16,30,248,23.8,198
2018,7,21,17,30,400,22.6,102
2018,7,21,18,30,346,20.5,55
2018,7,21,19,30,39,18.7,9
2018,7,21,20,30,0,17.900000000000002,0
2018,7,21,21,30,0,17.2,0
2018,7,21,22,30,0,16.6,0
2018,7,21,23,30,0,16.3,0
2018,7,22,0,30,0,15.5,0
2018,7,22,1,30,0,15,0
2018,7,22,2,30,0,14.5,0
2018,7,22,3,30,0,14.4,0
2018,7,22,4,30,0,15.3,2
2018,7,22,5,30,0,17,9
2018,7,22,6,30,0,19,21
2018,7,22,7,30,639,21.200000000000003,121
2018,7,22,8,30,715,22.8,138
2018,7,22,9,30,772,24.1,143
2018,7,22,10,30,128,25,402
2018,7,22,11,30,134,25.700000000000003,427
2018,7,22,12,30,133,26.1,425
2018,7,22,13,30,167,26.3,400
2018,7,22,14,30,272,26.200000000000003,335
2018,7,22,15,30,652,25.900000000000002,161
2018,7,22,16,30,569,25.5,138
2018,7,22,17,30,451,24.400000000000002,105
2018,7,22,18,30,261,22.3,60
2018,7,22,19,30,24,20.3,7
2018,7,22,20,30,0,19.1,0
2018,7,22,21,30,0,18.2,0
2018,7,22,22,30,0,17.400000000000002,0
2018,7,22,23,30,0,17,0
2018,7,23,0,30,0,16,0
2018,7,23,1,30,0,15.4,0
2018,7,23,2,30,0,14.9,0
2018,7,23,3,30,0,14.600000000000001,0
2018,7,23,4,30,52,15.600000000000001,11
2018,7,23,5,30,320,17.400000000000002,61
2018,7,23,6,30,513,20,97
2018,7,23,7,30,636,23.1,120
2018,7,23,8,30,711,25.200000000000003,137
2018,7,23,9,30,761,26.6,148
2018,7,23,10,30,792,27.5,153
2018,7,23,11,30,328,28.200000000000003,396
2018,7,23,12,30,834,28.700000000000003,137
2018,7,23,13,30,821,28.900000000000002,134
2018,7,23,14,30,288,28.900000000000002,331
2018,7,23,15,30,153,28.700000000000003,281
2018,7,23,16,30,306,28.3,186
2018,7,23,17,30,328,27.3,110
2018,7,23,18,30,233,25.3,54
2018,7,23,19,30,0,23.700000000000003,0
2018,7,23,20,30,0,22.6,0
2018,7,23,21,30,0,21.400000000000002,0
2018,7,23,22,30,0,20.1,0
2018,7,23,23,30,0,19.5,0
2018,7,24,0,30,0,18.2,0
2018,7,24,1,30,0,17.6,0
2018,7,24,2,30,0,17.2,0
2018,7,24,3,30,0,17,0
2018,7,24,4,30,0,18,2
2018,7,24,5,30,0,19.6,9
2018,7,24,6,30,0,21.3,21
2018,7,24,7,30,0,23.900000000000002,36
2018,7,24,8,30,664,26.200000000000003,156
2018,7,24,9,30,683,27.6,187
2018,7,24,10,30,714,28.6,197
2018,7,24,11,30,25,29.3,327
2018,7,24,12,30,280,29.6,408
2018,7,24,13,30,0,29.700000000000003,82
2018,7,24,14,30,2,29.5,159
2018,7,24,15,30,0,29.200000000000003,123
2018,7,24,16,30,183,28.8,202
2018,7,24,17,30,367,27.5,118
2018,7,24,18,30,187,25.400000000000002,63
2018,7,24,19,30,0,23.6,0
2018,7,24,20,30,0,22.400000000000002,0
2018,7,24,21,30,0,21.6,0
2018,7,24,22,30,0,20.8,0
2018,7,24,23,30,0,20.5,0
2018,7,25,0,30,0,19.5,0
2018,7,25,1,30,0,18.900000000000002,0
2018,7,25,2,30,0,18.3,0
2018,7,25,3,30,0,17.900000000000002,0
2018,7,25,4,30,24,18.400000000000002,7
2018,7,25,5,30,237,19.900000000000002,63
2018,7,25,6,30,420,21.8,111
2018,7,25,7,30,542,24.400000000000002,144
2018,7,25,8,30,623,26.900000000000002,168
2018,7,25,9,30,676,28.900000000000002,184
2018,7,25,10,30,711,30.1,192
2018,7,25,11,30,201,30.8,424
2018,7,25,12,30,199,31.200000000000003,423
2018,7,25,13,30,755,31.3,166
